account_id,entity_id,account_number,program_id,available_balance,bank_code
b7d3e130-3938-4f13-8f2c-b89d592b70a9,911b2148-38b1-4b89-a39b-8b89c00deac7,6RSzNiwrCSKbE8Ljk1gvjtKTK-A54lV3krucE3OoWyon7EH-CzcIhg==,4,12891420.96,RATN
275a1b3b-e305-4e06-a53d-8deab8f6267f,c4836bae-e3e9-44e1-ba00-d9e0653740dd,vU2U4EKTTbgvB6oBB6O_LwCsaYlkgd19c3nBWsEecNYz9jfa6PptiQ==,99,0.00,UNITY
f2c5958c-da7a-4c65-916e-86803b5b5fe4,52d025c8-348a-4de2-8247-4f43ef14fd7f,pee46AVLSwvb-jpPRyaQgY455mIXl6DXeDj1f8yGl0qAk7_Z0wjTQg==,0,-25455957.62,NSPB
a6f4873c-2aa0-4163-99b5-b0e5374cdb7d,522173e6-cf73-440c-b576-f8696f386892,sqilv1j4ldVuVlA3dW76xloV_Gxggm9gLY2S4sp5akhDVuiuoXMAhA==,4,70154477.23,NSPB
df2e5484-edbe-4c48-8b49-e987e1f1d490,a79ba8b3-cbdb-44a6-8bee-baf4e5b66199,hqJ6bg0h_ylyFsCWt4GJZeCElTeY6L6DkPpIrrJildWhx3C4zixyHg==,21,23958643.27,CSBK
a79e64cf-7a7b-43b3-854d-17707af91d9f,1108d691-37f7-4ba1-a097-6da02e4d6c57,73eB6ZDql_nwoqVBIouECBf9lxBdidacTxJknccyT8oNDK9DnI8NyA==,21,78576179.22,DEUT
20a89e47-185e-4511-bd4c-573d933ebda5,b38d28a7-69f6-4325-a240-b451165f0f9c,a55IutfrddOHKRHXICD0eqOLsfA-8iMFQ4ctuMLsoYmyo4pjMCKvVQ==,99,68343253.01,DBSS
fcb62639-a9d4-40d2-b07d-d42f67054e2c,b0c4e1f5-e7e7-43cd-9f21-6e998c090956,tLZIqGSMCLgfiFzp6Akbc_nXUE8F2SvTi7O-H4h7Hja57g8tU_WKMw==,0,12966316.79,CBIN
15068ff3-10e9-45f9-b428-29cc3221f19e,d715b2b4-ff77-449a-a63b-604208caf55a,IHB_uwxtZ4NRjx-kkrmAa7GOHU0F17nTFWomrCeLdHoch1izwuAUqQ==,4,-47257018.45,PSIB
718182f7-a248-4d4e-ad27-0c3a2ed2c46a,8f25b4ef-4de5-45e0-a816-aa09d87c4da3,zcpr1EK_9KQbMZ8NmLRVR8Qk8Qwa0hNAaI2ThiqSPaWV7wHPY5LCNg==,46,0.00,CNRB
b753ccac-4cac-41eb-873c-021e77676096,a9ef328e-076e-4dc5-93b2-4b862ae06999,g8ynbZhh-pD1lODPtXdHW-IPIwoH8WVzAJHXqd3ZBClwZ8hCwG47ag==,46,-22026783.70,AIRP
efbba4b8-fdea-46b9-a585-3f344fcf3c06,4717fd19-dbc5-4535-9fac-09a012c41ff2,4Frx00UkloEfAdnBgDzl31wuvB1AdOqtGAswkptWssJ7RKbJHQOitQ==,21,29183887.79,UBIN
2c18a92a-ae0f-4e81-b988-d9bc0ec3eecb,59c460b5-dc05-4f4f-bb11-c9d1436b5528,JYiH_lfcen1WXS6ZqjMUlZRncdRZohNLFGzrtcynqYxWF_qf0qNz9g==,4,46279004.45,IOBA
0b3bc03e-c84c-4b14-b7d5-1d190351156d,1fac0ce0-8c1a-4f84-9a8b-3eb8abc0c7ef,GN998DeiJp6yfJTxXqDlfm3IcdraorVQwwPl602Xptk7BBTM-kGF3A==,4,99925377.26,DBSS
a771d411-32b1-4e6b-95d3-aa2056430c0a,7fa1478c-b713-4c0b-b050-daa1c9a21da1,wniS4ALn_XY6xLQ-uEzfVisyu_AHkU9euGMS3hnaOot4LM3OIgozdw==,4,-493398153.39,SHGB
c3abbe7d-d6de-41f9-8aa7-a7e1a34f60cd,d0611915-51b9-4bfe-9ab3-7abc010ece5f,0YUvs_xyL5yCriBwdmp1CNsNvolxo7J_RWEjFHin9zrvKwbTCrSMlQ==,99,62130780.63,SIBL
60e16e19-001c-4790-be32-8af565339b0d,1b402d9b-5b99-43b1-841b-f19d4ca4c2d7,8A4WBPHIGut9q626ZMyeEveC_aYhPX_7WxC7lOtpBvjJOUIG6B-bUA==,21,-125467413.97,SHGB
ad2d2a7f-6158-4d12-a6e1-9a4a31cad205,135dd982-9919-4306-9633-3a3fd4075489,pjMBf97chT8Os4jtJsFZxaAILSxwpWFGgO_Ssi9dSidJWWL3OJ0m8g==,99,3216781.11,CBIN
b144c773-fe45-4cc4-8c53-878433a008c6,b4e2e369-8356-4173-a6b1-b7a8b3e66c09,NDEpfvyjSbziD0x1wCa5m0Hjp0FzqAoOyPd_T4mWhiRBM2XXo8aCMA==,99,0.00,DEUT
74234545-c31a-439b-b130-6adab778478e,190f2bc4-0d57-469a-9cfb-be0c17ff9837,zQmU_c-9tkS9nVXZAw9FFQDpUl6IBa8FafeXaLxcxsLAXk2M5XFFRA==,21,88189674.92,KVBL
fbc70237-8411-42d1-9f28-e940f740638e,bf9143b9-088f-4796-9774-0f94c96e1b55,2ITiEo-msx_ZrfFdN2B7HD2n435w_FqwPOWgm8lZGtpPyo4sl8SSgw==,4,654570.61,DCBL
18fe8b90-26b6-4f42-a299-074877179062,31fcb0a6-a6e0-4156-89d5-1fb1ca6af0b6,r3R5gvq7txEumVM_1qh30r0ouZu7u10wlyQJ51buTXmKoAtp-8QJlw==,21,33716756.32,NESF
fb091f30-1d33-4068-a0c9-ae85798c43e5,90a65e54-6167-4e67-b4bb-5dd30465fe42,Nm3-LvKTmahdUv7DY_5mY-LZSoCIcclZWp-SKiXgKYQGwroj6fAhtg==,0,64067918.87,UBIN
60f21994-934d-4dc2-945e-3999c3ef9e11,bad7bc59-e18b-4bad-9c4f-b4800853e85c,etvmUG3TBXSCqBNXFh6d6FW81h-LDS7sf0VIegAxZAn6iKqCdaUXvQ==,21,32878721.53,TMBL
2b67ee68-562a-4959-8d15-612f2c5e4e16,e31ac952-8cfe-4626-9745-12d0c1588031,oeim436KFPOpi0QIZLaiYLIzsg7vORUxm9XCx9hzBuMWzjVoGjS5Nw==,0,51526915.95,JAKA
3ffeee6e-74f4-4cfa-8f70-d6452fd18ee3,a690017e-cb21-43f2-98dc-d6dbabd60bd9,sYXWt_6bTtM4vYL7EUp3RPXJ47eOo0PQapvaIBGsfYeFjk5DKZyAyg==,0,30321074.87,SIBL
c0c38b19-11b2-4166-b59d-505d9089a19d,9f31ee33-e28b-4ea4-ab82-c07ca91f2788,yM0eZsPdvrzsTvAg5bGxYOWgF5SUY44kAfuHEKSWqKxKRJXFYBKATA==,99,-34093642.35,IDFB
0bfbdfcc-eef7-4de6-bf7d-f3ed280295f9,10eb9f4f-98a7-4aef-baf8-bafc09d32add,74nSCejW6mSSEwNUejZoFbpjVk_I3GiPul5dxCsQdC3k-GB7y1fW2g==,21,19828313.07,BDBL
0371f177-a715-47af-ae42-1379202ccc45,37419447-861e-48ab-b273-62f095d70097,k77drmhGP2RO1Dj5QTb9sz9-dj6ALBrcy0EQug7Bfl_fIvdH0X22WA==,0,80218986.00,PSIB
feba234d-bd83-48f9-baee-b49fbd540fc3,00772191-0c4c-44c2-acf6-311ac11355ab,8P1zmin4VAAnjfmXsvHJafWlz-tYibKffPSgmIAU13hN_y7FyfgMkw==,0,73636075.99,IPPB
d05dbb3e-5ca3-4670-a4e9-689ff7e8e6b9,58d2c9b8-ff47-4420-add3-63b2337f7a90,Epewvflzb5VPy8in4X0v-YAvR_aS3R3EBTuLFCahjQwqkjvakX3kig==,46,7364002.49,INDB
e895a495-26c2-468b-8103-0232ea4f9cf6,f1e5766c-c531-49e8-a22b-28049dc96a03,iE8XeHRCXOWX89M7APnjLxen6KudPzXWLqlya_dZH4IoHHoFQh8osw==,0,-47011534.81,AIRP
cdd9e387-93b5-404e-873f-b7a0ddb395eb,bf9b159b-f8e2-4dc9-80ef-9fa8e9764629,xTX2rzmR17uqw2iSrBa1daRv13eV85FMpyogSEyBluQRPze4Lr-6NA==,4,-13113827.36,CITI
f2252852-e67e-4314-8c24-1772a085f8b6,d2334338-7b2d-43d0-9247-c68bf7b729ff,J5dOLz3YJuwQhc2pr6VIcURfYuI-wbV33cGx1hts2jKhb_2zEYfBew==,46,0.00,RATN
475648fc-d0ca-47b6-8379-46db4d78768c,cb1014bb-fa5a-4f0e-90f5-c80e6b3e5ee0,XRSc5dC1CM8jHXgQlbYjyTamex6bUNzQZfV5v9vJPQmDtn-MzMYi_w==,46,-49338226.97,SBIN
090ebd82-4e62-4a86-afe5-11e449f77ab1,9da6d328-6627-4d82-8963-4c4509575fd5,PPwBU1XggyFnIIds8R1cvlCqJ2NUQEWXcxMAP9JPxl9j41CjupMv1w==,21,93248675.18,HSBC
2b56c79d-58cb-4091-8313-c438904f2628,7a05dd6d-1b6a-4944-811f-2ea7d1b3d53c,Er-zVhHrwsDMpqo8yw3OCR5g6beSFtRgiHz5xBWQnyVQ9mifg20fiQ==,99,55422441.38,TMBL
d55b80c5-e5c6-4da5-85e4-b97d90b190a9,a121f421-9281-426e-8e02-b830b4774c78,tkPEtweNALgg2eoVXs3dvpqvSrLfBwf0eGJ0K716FvTeB_8hy39cTw==,4,78291918.29,HDFC
9ca16d0a-09d1-492f-90eb-c8960c384053,4ab36f96-bc9b-4c03-a3f4-cf0474405968,8PP9m7cycVvKQkLI2dw6Vxzweh6hbwq-AkBzx5OHkSawsVA24hbBNQ==,4,-33929461.16,CITI
e9a542eb-aa98-439e-a2f6-0e3687c4681f,6dc09f5e-1aaf-4a78-b6f1-74aef5cf61f6,q3hi1JLmKC1sNMMCiDfUnm954SXqJhSdFPKlczWme4Vk3ta1NtLJxQ==,0,-42972392.05,CLBL
190de1ac-222a-49d1-b8fc-522bb8348948,23a1e3dd-1c26-442a-8c7e-529b32e248ed,nA-g4d42LGywKGJaqzweWCsM_fNOOXtc0qXsbNC5OOKqw2fSfRQoxw==,46,71131413.11,INDB
0ecd8c6f-1d4e-4ed5-ae65-1787d3f4fe99,db997e53-062b-4769-8365-247bac30e56a,JQzgkzndjSkdr2hhleU5NSi93vWezScQSHXG00H7Oke5fPhzY03fqw==,21,-13239795.46,SCBL
ad55313f-6835-49b4-a6c3-c10e3d8c3d43,0e21b6a7-c44f-4716-9a47-235515f4c0c8,Vnu3oCej5VPX2SlTumVwdNYw0FPUrFv27CXGE0k5_4L71LHgWbIsNQ==,0,-35979140.17,SIBL
77f90751-2a86-4a9d-af45-9cff90590228,e4535f4e-b37b-4bed-94b4-a67c178ab0be,vwYJg2P78kfguIon5kPd_0Lt6uqVovIvZgAW0KP2bnu9QY-U2ZQoCA==,4,99043764.72,CITI
cab200fb-838d-4290-8a78-c1f3d7df941d,bd360d78-f629-4ef2-8ab4-a34020b60060,x6opt9yM_Vtu12h25oCE528DBOSKbWmf_drK2FH70oUqPj_t15bBtg==,99,32771429.42,NESF
5a68f097-6919-4345-81d8-a1db4365b5de,d19bd303-1338-4fbb-acff-61196327dd10,bPM8AbUwfMKlSj8BOMgiR7GBMJYaO5okxHcPNDIK1xHlbCSBahDRKg==,46,0.00,UBIN
04af714d-5292-41f2-9382-82c7d03bf2c6,16f1f5ee-02bf-457b-9ab9-6dfc77840fea,sBxSQfdtMXadoPsbdQjlpJ5u_bqkxNp-nmYTNxsnukhVqGK5I_hcCA==,46,796137665.85,CBIN
549c5d94-434e-4322-ae05-220c0e3f671d,12bbc8ea-f678-4c88-8989-69ec5a283bb5,pSyHaBeia_mmHpJZqTqrt4x-Lfa33aQiMLs3KsOWkpmH5QWKMxeY2w==,21,78112289.24,CLBL
bebda38d-2910-4f1b-af97-552d82d11d65,ea2e3413-eb86-46cc-9a9c-874be5aa2aa7,YA71D_R2A_A2JtaOUtC8SK2vUBhsI3xi3-GxeIE40WLXt6tqHP6aRQ==,46,-26973757.19,KARB
3d087372-3b38-4bab-9101-2c9d1ff186be,28c7f2b1-937d-4562-9eab-d3f14eb1fd7e,NYKNZgqPEKhxtAo2ZMDOAvjxEsWjs4XN1FnRcsvR7eEkr_PN7x52XA==,0,20284572.77,UBIN
fe23d64a-7f14-44d0-a52c-58b3bf8a293b,d637c5b7-1dd3-4e56-a1d6-43f70216b55b,YAabgpsRCFZU5W9Aksp1CKUALtWQ-rNU1TolNBG9w4Q4hEZmTSU5lw==,46,-398233255.72,FED
fb126e61-3fed-4a59-a0c1-e5740bc56162,2351db27-68b9-4133-b99b-0655c86ded94,qrzVpYKE9e8jA6xCQrmA_56VdFb_HnmnZnWw9qxN0ZHB4qNaxufOVw==,4,63204804.79,BARB
ce445b3d-1412-486a-856d-eb9a2c6a1e5d,e5608c54-e4ce-4fba-9b8a-45e957f4c5a4,frKEMJaJpPvLm9nFOYXlMWGDxX7Ua1ese_Rj9tyY9mgl5QkRRleFuA==,4,0.00,SCBL
aeaa6b77-0a7f-431c-a34d-3c421232eb8b,16908ecc-445e-40c2-9c9d-94f187b41959,2zqsMdQvGWMir64Jq77W8MyAcTfFi7NE9GNX2ITONwL1_A0l5lWwdA==,0,-1352356.33,UTIB
de133263-039f-4f44-81a0-14eff92f2c7b,a09e3f99-ddfa-4c59-bfa3-c7e277483ad1,4SRBNF0uofN-_GuCDGMzV_byy96iSDBhO1Ft0Fh6h90eiPdgfBkcGg==,21,-24086251.86,KVBL
f6ec5179-ed75-40f8-8bbd-d58ff6104507,2f0c5cc6-c739-4d34-9437-d0d35fbc91c6,WrJGkYzKwIAV93e-ckLNgzlxXOIljV2GVsgRWd85CwZHkomgaVGXpw==,0,27429162.53,SIBL
eee00de4-2ecf-4ca4-8409-745e221a2373,d17ce53e-7428-4b03-98d5-fd75562ffbbd,wgKgDnFcdirKnpfPx865kRnZMduKj_0YMBlJ1pD46r7aeSg9LeljhA==,0,-29583988.33,KKBK
f6e89868-817b-43b3-b398-7f9eafdd6b58,3944918e-a4d9-4d9c-8bc2-2408f79399fb,sqIZJZcU3VdzBSC0NH7f2khyLx_7LfxrVkt7jx3WYgAb0He7T2vC4w==,0,55961023.87,SIBL
4ebdaff7-9697-4814-8eb9-373147cfe0e6,1c4a649a-71e3-4b38-965b-d3b4423c57e6,lBR6Gp7IUEN6sCLixpUSu1MDBaB7zzEQu-qfoFMCCD7bQZjVIM5VoQ==,99,3720180.25,DCBL
c534e84f-30b1-413b-b5c5-1c703264bb8f,e681d1a3-9aa1-426c-99fd-217231ab865a,QY1s00FLCeuQuML3sweGbVC-a9_t076J3o7R_ORCiGP3ooyRv_rquA==,99,10965545.73,ESAF
98515678-ba41-4293-852c-7c447952e278,de6767a8-6807-4d36-ac4e-3a6f7c2d9122,wdZCz3UJZsREU6jjshDCOX-mktFEJuULUyp8RH1N82uIIxKmhbipHA==,46,38698266.83,NESF
fbb71541-ae20-4eaf-b06c-23fdfed506cb,c0cb531b-694e-4955-988b-1c606cbe6cb7,Hq00cGfeKKCWfNBB_7FP8WRTH4l28Ez7Np_WO90f7CAK7HMGtgCpDA==,99,-14702444.23,IPPB
dfcf1721-8cde-4a47-b5e2-9d951e7ce6cb,d2cf22c8-668c-4a45-897a-8c0651303a1c,k_qkvbpnAHBYZwE3NmRAhThJr1EgBQwt77Vxj1UkDFyxTnOdMJpdvQ==,99,21139805.24,KVBL
03b8405d-f169-4adc-b9b1-0b1dbe1228a4,2c447f62-67ad-412d-8a19-320ad0233a76,tgpyfhnHb4NjwaSZHv9OqmtBtrUxFhj7bggOvhJRNPB0142EEfzZEQ==,46,-11394143.35,SIBL
108ab9c4-42ca-41cb-a7ef-4da7d54b65b9,0e8f1a65-eb77-45cc-90bb-a66c6bebea25,LHGN9na7Dc5E5korX2YGJjcl7kdnoltUEcDhMAAD0Eu22-_6oE5jXw==,46,60511807.51,YESB
3c753cf7-6c37-4b99-b3c1-81bf688fed06,76e20f67-fef5-4244-83cf-3d159f15eb3d,-37K9ED8hknytFv4HYryzyrfP8gvtS-Slt1Dwpa8zKNYy0AxAVWmUg==,21,15450128.75,ESAF
a77b76c3-283d-40d6-9bc2-4c0fec606a8a,39b3d1ca-09e1-4cbd-8d87-624e5a2f1b45,hEGBbk3yyRs546y45LNat4HjN0aj0u9fWXEBUb1C7cVxJlF_Lk5zlg==,0,76761732.45,CLBL
4389034d-3bfd-4f24-9820-43a4c7f7753f,329d9648-c928-46ae-bdc0-2ad81bbd8fef,UkIl4btyd3Ir-LexRcorwKLmrc1Mw4aYGdFP6tGgOp4jgQzoDfCM2g==,0,-41054554.98,UBIN
260a7a08-ceee-4d2f-ac8d-308df0675996,357585eb-de99-4c38-861d-4d5e4ac74b72,2gyxeLshw1u6BK7C1L_5K4dc48SN9UvBeW_c3uuQ__DTUo4WP6nTAg==,0,537505629.79,KARB
cad04e61-ff2b-4114-bee1-de6cb9d9d769,02a0cf6d-330d-420d-96af-3b108436a1f1,6U_au0Qi9-dMDxVeMz43xMrSFqOsSmjExfIsbiuO03oiMSKFNdtC5Q==,4,95306800.86,NESF
824ff242-9bfa-45a0-9c9e-b6125cb03455,634cda9e-9298-468f-b23e-263fc7402492,P5pxp6IHuzevlT0V9eZqQhbkx-sb5BHKwfDhPeVP7H40v8cgGpk6UQ==,46,42518213.26,DBSS
c9e13bd9-ab58-47e6-a592-b386ee932ebd,24c7ac29-af15-43df-85dd-a5ddd3485f80,y-K6rIK3ljkS_APw1LyIbp-oxuIMypy3CBen1ZkEuL8kpuQTOOUmKw==,46,10622247.21,PSIB
538c7737-28b4-4979-b998-7078b1fcd9b7,20976a70-3133-4418-81c9-76120daa2bfa,l8LlQf_5vHXm7MwCWOz3dTL-ERB6ooNv6GvXlXWuOU3HrgzkhjBoWg==,99,75331854.92,PSIB
9e281108-6146-455c-9ba3-d7fecb67320a,70e53fce-6a06-4516-b8d1-1b6c11ec6316,qpOHHUH9Dq2_MpGW8JBndgIQe76iwFIB2hAibhXmKzXW7mqSeJz6Bw==,46,84773315.32,PSIB
1d79612c-d382-4a9a-a997-b878a43539da,b696d913-bf43-4146-b1dc-8711c2d7a97c,PhmZhcHSL9wA7SIWkZyJvG43U_MTqXkZTYrpRNcXmG56TadO99lb2A==,99,-9704356.46,ICIC
82483c04-71ff-4698-9ace-d85c77155643,75c66c58-1c86-4758-a838-7d1b9069f668,_eccLYeFQAUYp6wpSA9ZRl8jQd36TCtSH2flRLIb5HPgrhytfl0IVw==,4,17586542.44,INDB
b51bb41a-0c25-414c-848c-3c83018fea67,14bbfd67-8ae4-429e-b467-3027bb6be6b4,UCXHtHHPUVDfRzjlmOUfZ-0pIz51nShZUXTp5TrvPYV5o4LB57p-CA==,4,16847233.35,SBIN
9ca37056-6ec0-4a76-90c0-5522569d32e1,b5aefa16-db5a-4443-bfcc-2baabee748d5,9kwpiOCD1e-RAvwwX0pYVdupH8gfjwI48jM0oxdGzhPwZtb-3wNeBA==,46,-20257323.75,DBSS
ae23ebbf-3bcb-4d47-ae61-e9c068091ab9,09d547be-9c04-4c77-b566-52b3ab2e1e8a,sc2yen8ENFrngHwZG9FHvN0iYQg_7Kj9Wvq3ud5qsTbc6qgaSuaY-A==,99,-16418486.25,DBSS
a3f89a54-c3c4-476d-93e3-b7b2c43ab4ef,ae3d91fe-6eaa-4c2f-8468-954ecd16d3f0,mYp7DGo6enoisCYGHcvMq1yIwg4VGvPyOGs8ArPyj62bRiRS_kjsmg==,21,14984686.28,FINO
6afac616-84c0-4013-b9ff-d9267ee1d4a2,98d1f165-f799-4415-a763-66b726eafe87,f9It3eX7FcYsPtY7nHEVI3e1uwtSGddJwm0EkgDq-Jnr29BT_H2Ivw==,21,-301190502.50,YESB
2fa9a50b-af6e-4516-870a-ceaad0bc1ab8,bc5e9331-5794-4c1d-8b49-e72b98346e83,yPbPvXs878wxK1XgcZDRQiT8Lw2xLtY_gepiAX02pGA6S_u1o1LxYw==,99,41912225.06,MAHB
3d1ddca0-2152-49a7-8900-f041f976d82e,b31d686f-5c14-47f9-af24-548589cc3a10,2fWi-tJiNKSxMwaOkaAZrwkkDVQhG_iBke01Suk6QwrXxY63rDxoJw==,0,-16270050.26,PSIB
0317692c-0aa9-49f5-8ebd-f10283f291dd,c5bdb74e-784d-4e40-ab83-7829114f5696,cVJODVmsgCnkpzJeZyt88cqBi8Y0LUtKWbsKisQT43v6neStmDaSHQ==,46,-36949004.43,BDBL
47fd009a-b6ce-4ebd-bf14-d9d0f54f1e1d,4c396416-e8e9-4b41-b0b9-04d6ca00d594,xjNpwd_i31emBHmI1jK8kr3wYhHK9-pKZwfd3-yNM0mOZE7KVHxHBw==,4,-12627389.58,TMBL
3bb32952-bf23-46a5-ac7e-b4abbc709d2e,4963a1c6-5035-41be-b59b-c15506258f3f,mc3Uc3869-o7SZu1iFaDGzfiCyAuWqMv1nsH_tUe4phDDrr-9q4TUQ==,21,57778944.92,UJVN
1509c109-d24a-4f00-b92b-d9d1a8f7b017,7cc3049e-8cf8-45b4-ae40-4512cd4b2c9d,YU_9maj3lwEczVvXbRW6vQYXz39ec92UqAI1jNPXDy-Rc2OiJg3aew==,46,3384657.55,AIRP
f6dd172b-a750-4416-a79d-9a0f89b7ea15,3d50902a-052c-498b-ac2b-a78c170d9946,BvJN83cZyJMpx6br-SFjHggQ3u69fE-ZsZ1qx5MKIXMJxs_yL4FdcA==,99,37957619.18,KARB
299b9115-ee8d-4526-b2af-655706d06531,14c69c55-0a96-4d75-9b36-b18b90a3c30c,WrbRs8iQ01nfWnaMnathRDc4xAQ7bTaGMp_AagCPTH49PmxRPTx8Ww==,0,-49581617.39,ICIC
67f3841a-b860-4228-96a9-a11b61ba2735,13bfae53-9844-4849-8128-97967613ff51,rVyQ-hL1GVDbBZd9emql-XrS_wt13s16J5MT4XE9PAiVsS6b_sA7cQ==,21,31846043.48,NESF
4b117f49-1407-453f-9aee-d4e5396aa740,2ad42af4-31ad-4090-b573-1abd6e2cba68,4yGMy4oHrAV-JQxPwbwlpDiAEpOBVggDqyMC3TwhBPaWuPt6B0Pydw==,21,0.00,AIRP
faadf519-0439-4420-8c29-96e8fbe159fa,40298009-9e47-47d9-8420-5439cc2e2187,GP4myUcf1U8P2UekkO1FIFnf9hY7HIMkiz5Jx3nyT3zji1fl1753XA==,99,-370501873.00,MAHB
cabe1e83-a4dd-4d7d-9ba6-03d823094845,a6d73090-8fa4-43a6-adde-ddd73a694be0,4MONixDaU1lKUha_k8LLtbbblZk-rR-LZbxmnU17o9zop1jsza09jw==,21,-26468382.01,HDFC
8a17cd8b-4bb8-4548-a674-900331c87a17,ac54f04f-93cf-4557-894c-c8f1e2746117,5GRQCRoio9ZIT2xTFxiKDPrxnbF4VfbQaOJPbqdpVUsxmc2vdISgwg==,46,-13298222.77,BDBL
ef7aba77-1154-4c8d-9482-cf6e46c5803c,54d7f5d1-c996-4407-8751-81d37c61c2c4,HteLlOr2vmMJYreuR87Al3y4e8ATZIHViAh0aOMA732Z2qOd-CpnaQ==,46,1607869.40,JSFB
68771cc9-252c-4620-be59-152a13bf5efd,82f669c1-a956-486f-9b70-7a0f6443b3b4,d2LOLKOq6u_FwKeuJipo_bEbrwrprkDTM9hzJ2OsgH_fOu0z0SDl5w==,99,-44991462.80,IOBA
40824ea7-0610-4133-b987-e5d8ea747a2f,93f7119b-999c-4df4-86c7-42d231409cab,Z1lNxV3CgtUdZBXAzKajlxHAZYYZJgeLRbxzCwCJ2YcJYOHVfsmcqw==,21,-13159512.51,PAYTM
b0c25b8e-d364-48db-a5b5-f2399eef3741,aeb62b6a-4963-445c-8b2e-c988a7a3a209,Oc5_WnRe36Buy6q582NzpS89lSp5kjf3IHAzQEfULHTziPmqOODAgQ==,99,-48913630.68,UNITY
7b34be10-4768-485c-8609-e160ce53dc06,b4e48be9-0f04-4217-ac7a-1936a4e2aaef,0UVTx4krjsVbdNL88sV0zM9U3ZXmGskvgno3R2VOQBiue18O2gjAdg==,46,99973183.10,SHGB
6a039535-e9ec-4ad1-b325-da5b9ee791c6,f3077b6d-ca30-4ef0-9021-5affb446efcf,7zLAY-E4esaCkDCKDREXc536I2Z_UynQ0vYNTfuRd2b1qgSqSt8akQ==,46,-25746155.29,SHGB
87de7192-f72b-44d5-8ce4-24e48e71fb99,3ce7afc1-134a-45c4-9234-027b6ef76751,4ED_Qih8ju7d2fDR8t2mvnlZbVQmWbT9k1W0Wnxo-YlYkrf7SaR3rA==,21,-3041461.59,BKID
070e084f-d627-43da-9d6e-5dd2b45f42ac,9b32506b-eb22-4e07-8bc0-a746190c5ce0,Uo00Llc7QrJiWtws_j_CdzF9pv5XKZdR5_8alOXu87_Wgp6dg_7epA==,46,10223274.90,PAYTM
002d07ca-91e8-491d-8971-11a6c61bc071,b36e7bca-04d8-40f2-86ef-3b95530e605a,XYI0LMBa_ax2K4ezzOAi-KNlvaqe7NEtoi9tq4qCA5jDdwl9xygyig==,99,-25992033.18,NESF
d27f8ab4-410c-41b9-9eca-f640dab66e6c,91389e06-da7a-443c-bbaf-00f7bc1189b5,smti96Inxt_TjGl0XU5zbWcSJEV_J52dDHLkCIrZfaPPwGuVSjZVKw==,99,46137585.22,UBIN
3527ab05-a1f2-4d3e-9699-2b4d2df4ef7e,32896cf0-69a7-44ab-87d2-5975d0d49dcf,x4lfqg9BMUMwcC9KIqUWRNcXzOX8LO2ulx0E_47hrBYKqEPG_hePSA==,21,-22878279.84,UBIN
0fee85e6-0ffd-4048-b0b2-25573dc86fe7,49d00ad1-1693-4520-806f-5ceb3e1e66d0,BgSYcSR7a7JyvVH5psBNMLlGR6njYfEGFaNrH2RSbjZVWgPocICXqg==,0,-15182129.98,CITI
1abb8598-abc7-43d3-b4d1-9314d2afc09d,c6426ee0-7b60-4dd3-88d4-e6e7402926c7,OVf8OI7pdzc-Oysd_Uz_2FYbLifkmKa7ML6a2Lr9qoxeYxMjOnrKAA==,46,77957055.91,FED
ca2e388c-ff3d-4456-a74a-fb54bc787e66,a84ce862-2f42-454c-bff1-435647fb3900,gZQ9puHwQcW2Se-_9uVEZqC6A8Xqs_u8K2nahIGy2yoRaZzei8YgWw==,0,952853121.38,NESF
22978970-fad0-402f-a68c-c68b16a1b882,04ee57b2-dbcf-4f52-8e5d-6209b2ff337c,LT5Pe_sp-UH2Qio66fcs57AigTX9wA19ei_P-LOlHHxmF19JDDeukg==,21,-49323579.78,DBSS
8faa6f16-20dd-46d9-ac56-c327c698a140,3c11af21-a8a6-4a95-91e9-478d5d61edd2,194MoGronHgv3_nFDaaR1t7Xl1cIqik3Cv20XTUC5k_4lo6qtfpWZA==,4,0.00,YESB
d06527e2-e3cb-479b-8d36-938cef8a4b8d,c7dc0b6a-31ae-4ee1-93eb-479e247e4719,tHQNFIuLfQVX9kpnpDA6rzJbbbiPD1wUsJ50v9Kdaxy-CdJJe4iXMQ==,4,79008976.74,DBSS
28f230e3-e838-4a33-88ac-7903f03706e7,ed6dafae-558f-4861-a26b-158708c8e91f,iA1-5AmKTPMt4uuzhyp7663jfEc764pbF6hTDeX9rdu4-ggZlJnIZQ==,21,65783957.18,NSPB
43833db6-00bb-4da2-bd1f-e0fb16d5144e,77380282-480f-4218-bc87-832557c17087,QGOfEgZ281Ok5_A1WpIkuG96GU_PFQE8XqGwoc4Bu7jz4nqnxtgqSw==,21,27613708.58,CBIN
ae1127ef-2a65-445b-b003-7a1372e2be97,f92660cb-6ce5-4581-aeb8-1f7cb22fdac0,pxBkz5W8ymFGIlyHFb1obcx2kFJMYop80zsoLZKfGbfS9dde_gblnQ==,4,96073713.30,BAND
d09110e5-96af-4fd5-add6-cbd68fac1f75,c1944470-98c6-4db4-b175-bc288919fc14,Rpzoz5dLRbxZsoJbLzqEVu-cj3k-OjjNTxs3N56tlhvAU4yoYmAEpQ==,99,56229397.45,AUBL
